R Rg
0.05 0.0
0.15000000000000002 0.0
0.25 0.0
0.35000000000000003 0.0
0.45 0.0
0.55 0.0
0.65 0.0
0.75 0.0
0.8500000000000001 0.0
0.9500000000000001 0.0
1.05 0.0
1.1500000000000001 0.0
1.25 0.0
1.35 0.0
1.4500000000000002 0.0
1.55 0.0
1.6500000000000001 0.0
1.75 0.0
1.85 0.0
1.9500000000000002 0.0
2.0500000000000003 0.0
2.15 0.0
2.25 0.0
2.35 0.0
2.45 0.0
2.5500000000000003 0.0
2.6500000000000004 0.0
2.75 0.0
2.85 0.0
2.95 0.0
3.0500000000000003 0.0
3.1500000000000004 0.0
3.25 0.0
3.35 0.0
3.45 0.0
3.5500000000000003 0.0
3.6500000000000004 0.0
3.75 0.0
3.85 0.0
3.95 0.0
4.05 0.0
4.15 0.0
4.25 0.0
4.3500000000000005 0.0
4.45 0.0
4.55 0.0
4.65 0.0
4.75 0.0
4.8500000000000005 0.0
4.95 0.0
5.050000000000001 0.0
5.15 0.0
5.25 0.0
5.3500000000000005 0.0
5.45 0.0
5.550000000000001 0.0
5.65 0.0
5.75 0.0
5.8500000000000005 0.0
5.95 0.0
6.050000000000001 0.0
6.15 0.0
6.25 0.0
6.3500000000000005 0.0
6.45 0.0
6.550000000000001 0.0
6.65 0.0
6.75 0.0
6.8500000000000005 0.0
6.95 0.0
7.050000000000001 0.0
7.15 0.0
7.25 0.0
7.3500000000000005 0.0
7.45 0.0
7.550000000000001 0.0
7.65 0.0
7.75 0.0
7.8500000000000005 0.0
7.95 0.0
8.05 0.0
8.15 0.0
8.25 0.0
8.35 0.0
8.450000000000001 0.0
8.55 0.0
8.65 0.0
8.75 0.0
8.85 0.0
8.950000000000001 0.0
9.05 0.0
9.15 0.0
9.25 0.0
9.35 0.0
9.450000000000001 0.0
9.55 0.0
9.65 0.0
9.75 0.0
9.850000000000001 0.0
9.950000000000001 0.0
10.05 0.0
10.15 0.0
10.25 0.0
10.350000000000001 0.0
10.450000000000001 0.0
10.55 0.0
10.65 0.0
10.75 0.0
10.850000000000001 0.0
10.950000000000001 0.0
11.05 0.0
11.15 0.0
11.25 0.0
11.350000000000001 0.0
11.450000000000001 0.0
11.55 0.0
11.65 0.0
11.75 0.0
11.850000000000001 0.0
11.950000000000001 0.0
12.05 0.0
12.15 0.0
12.25 0.0
12.350000000000001 0.0
12.450000000000001 0.0
12.55 0.0
12.65 0.0
12.75 0.0
12.850000000000001 0.0
12.950000000000001 0.0
13.05 0.0
13.15 0.0
13.25 0.0
13.350000000000001 0.0
13.450000000000001 0.0
13.55 0.0
13.65 0.0
13.75 0.0
13.850000000000001 0.0
13.950000000000001 0.0
14.05 0.0
14.15 0.0
14.25 0.0
14.350000000000001 0.0
14.450000000000001 0.0
14.55 0.0
14.65 0.0
14.75 0.0
14.850000000000001 0.0
14.950000000000001 0.0
15.05 0.0
15.15 0.0
15.25 0.0
15.350000000000001 0.0
15.450000000000001 0.0
15.55 0.0
15.65 0.0
15.75 0.0
15.850000000000001 0.0
15.950000000000001 0.0
16.05 0.0
16.150000000000002 0.0
16.25 0.0
16.35 0.0
16.45 0.0
16.55 0.0
16.650000000000002 0.0
16.75 0.0
16.85 0.0
16.95 0.0
17.05 0.0
17.150000000000002 0.0
17.25 0.0
17.35 0.0
17.45 0.0
17.55 0.0
17.650000000000002 0.0
17.75 0.0
17.85 0.0
17.95 0.0
18.05 0.0
18.150000000000002 0.0
18.25 0.0
18.35 0.0
18.45 0.0
18.55 0.0
18.650000000000002 0.0
18.75 0.0
18.85 0.0
18.95 0.0
19.05 0.0
19.150000000000002 0.0
19.25 0.0
19.35 0.0
19.450000000000003 0.0
19.55 0.0
19.650000000000002 0.0
19.75 0.0
19.85 0.0
19.950000000000003 0.0
20.05 0.0
20.150000000000002 0.0
20.25 0.0
20.35 0.0
20.450000000000003 0.0
20.55 0.0
20.650000000000002 0.0
20.75 0.0
20.85 0.0
20.950000000000003 0.0
21.05 0.0
21.150000000000002 0.0
21.25 0.0
21.35 0.0
21.450000000000003 0.0
21.55 0.0
21.650000000000002 0.0
21.75 0.0
21.85 0.0
21.950000000000003 0.0
22.05 0.0
22.150000000000002 0.0
22.25 0.0
22.35 0.0
22.450000000000003 0.0
22.55 0.0
22.650000000000002 0.0
22.75 0.0
22.85 0.0
22.950000000000003 0.0
23.05 0.0
23.150000000000002 0.0
23.25 0.0
23.35 0.0
23.450000000000003 0.0
23.55 0.0
23.650000000000002 0.0
23.75 0.0
23.85 0.0
23.950000000000003 0.0
24.05 0.0
24.150000000000002 0.0
24.25 0.0
24.35 0.0
24.450000000000003 0.0
24.55 0.0
24.650000000000002 0.0
24.75 0.0
24.85 0.0
24.950000000000003 0.0
25.05 0.0
25.150000000000002 0.0
25.25 0.0
25.35 0.0
25.450000000000003 0.0
25.55 0.0
25.650000000000002 0.0
25.75 0.0
25.85 0.0
25.950000000000003 0.0
26.05 0.0
26.150000000000002 0.0
26.25 0.0
26.35 0.0
26.450000000000003 0.0
26.55 0.0
26.650000000000002 0.0
26.75 0.0
26.85 0.0
26.950000000000003 0.0
27.05 0.0
27.150000000000002 0.0
27.25 0.0
27.35 0.0
27.450000000000003 0.0
27.55 0.0
27.650000000000002 0.0
27.75 0.0
27.85 0.0
27.950000000000003 0.0
28.05 0.0
28.150000000000002 0.0
28.25 0.0
28.35 0.0
28.450000000000003 0.0
28.55 0.0
28.650000000000002 0.0
28.75 0.0
28.85 0.0
28.950000000000003 0.0
29.05 0.0
29.150000000000002 0.0
29.25 0.0
29.35 0.0
29.450000000000003 0.0
29.55 0.0
29.650000000000002 0.0
29.75 0.0
29.85 0.0
29.950000000000003 0.0
30.05 0.0
30.150000000000002 0.0
30.25 0.0
30.35 0.0
30.450000000000003 0.0
30.55 0.0
30.650000000000002 0.0
30.75 0.0
30.85 0.0
30.950000000000003 0.0
31.05 0.0
31.150000000000002 0.0
31.25 0.0
31.35 0.0
31.450000000000003 0.0
31.55 0.0
31.650000000000002 0.0
31.75 0.0
31.85 0.0
31.950000000000003 0.0
32.050000000000004 0.0
32.15 0.0
32.25 0.0
32.35 0.0
32.45 0.0
32.550000000000004 0.0
32.65 0.0
32.75 0.0
32.85 0.0
32.95 0.0
33.050000000000004 0.0
33.15 0.0
33.25 0.0
33.35 0.0
33.45 0.0
33.550000000000004 0.0
33.65 0.0
33.75 0.0
33.85 0.0
33.95 0.0
34.050000000000004 0.0
34.15 0.0
34.25 0.0
34.35 0.0
34.45 0.0
34.550000000000004 0.0
34.65 0.0
34.75 0.0
34.85 0.0
34.95 0.0
35.050000000000004 0.0
35.15 0.0
35.25 0.0
35.35 0.0
35.45 0.0
35.550000000000004 0.02617186534316906
35.65 0.026025244633362643
35.75 0.07767857497021755
35.85 0.12885092666231035
35.95 0.10247134839104888
36.050000000000004 0.2038025774669567
36.15 0.2533260398388125
36.25 0.32761997877113336
36.35 0.5012177919541787
36.45 0.7726270220389012
36.550000000000004 0.7929856696007557
36.65 1.2815974107358454
36.75 1.593445376752232
36.85 1.584867056920969
36.95 2.3038541998061866
37.050000000000004 3.135760586234457
37.15 3.8390529444567463
37.25 4.582134105208663
37.35 5.483213680007129
37.45 7.082806809452199
37.550000000000004 8.384022719040649
37.65 9.016627504979626
37.75 10.08419688198649
37.85 11.69545825636453
37.95 13.335866514432931
38.050000000000004 14.706782017319167
38.15 17.22361801151646
38.25 18.558906724300066
38.35 20.80328962962605
38.45 21.77124679194347
38.550000000000004 22.349582811784238
38.650000000000006 25.40334873997732
38.75 26.640075066295587
38.85 27.05064574788555
38.95 28.61526907646325
39.050000000000004 30.663248139433588
39.150000000000006 31.348177856096008
39.25 34.434632867489434
39.35 33.23314039907591
39.45 35.61746193799989
39.550000000000004 35.6914726611241
39.650000000000006 37.53495100434499
39.75 38.267779585308446
39.85 39.7025406594149
39.95 40.189510100228816
40.050000000000004 40.71049242027282
40.150000000000006 43.32392439855749
40.25 41.12554818973745
40.35 43.56540316347573
40.45 43.02678117758893
40.550000000000004 42.57197599524475
40.650000000000006 43.385310027608384
40.75 45.52609327908251
40.85 44.33150170709327
40.95 43.38357854733039
41.050000000000004 42.72100230527206
41.150000000000006 42.51412630113413
41.25 41.39313857131888
41.35 42.1428591536291
41.45 40.05086378842626
41.550000000000004 39.397198390820144
41.650000000000006 39.20877599785178
41.75 37.063741146786974
41.85 34.61801769412663
41.95 33.813037880674926
42.050000000000004 33.166628693040415
42.150000000000006 30.36162969453934
42.25 28.884271086239007
42.35 26.64323383718437
42.45 25.524016880045107
42.550000000000004 24.965471685565802
42.650000000000006 21.990940575080018
42.75 21.760871868399448
42.85 20.541061904894427
42.95 19.637760192025294
43.050000000000004 17.58196827853743
43.150000000000006 16.130729467601718
43.25 15.84448803071487
43.35 14.061907570535071
43.45 13.505486121390502
43.550000000000004 12.291457437357863
43.650000000000006 10.792343370400106
43.75 10.63927509920096
43.85 9.248009015671915
43.95 8.537636342631025
44.050000000000004 7.474385693845188
44.150000000000006 6.353551203660505
44.25 5.462304958807889
44.35 4.3096490154270874
44.45 4.1565083296704355
44.550000000000004 3.186686323054702
44.650000000000006 3.0067337228371764
44.75 2.050378396282813
44.85 1.7944096363005602
44.95 1.6061926104521325
45.050000000000004 1.1096251135341155
45.150000000000006 0.8284297878189485
45.25 0.4529469877154454
45.35 0.40256233255533286
45.45 0.38475565054502864
45.550000000000004 0.19151853527119295
45.650000000000006 0.19068915898943004
45.75 0.11072439433918738
45.85 0.07874837961990327
45.95 0.0784041968225497
46.050000000000004 0.0
46.150000000000006 0.0
46.25 0.0
46.35 0.0
46.45 0.0
46.550000000000004 0.0
46.650000000000006 0.0
46.75 0.0
46.85 0.0
46.95 0.0
47.050000000000004 0.0
47.150000000000006 0.0
47.25 0.0
47.35 0.0
47.45 0.0
47.550000000000004 0.0
47.650000000000006 0.0
47.75 0.0
47.85 0.0
47.95 0.0
48.050000000000004 0.0
48.150000000000006 0.0
48.25 0.0
48.35 0.0
48.45 0.0
48.550000000000004 0.0
48.650000000000006 0.0
48.75 0.0
48.85 0.0
48.95 0.0
49.050000000000004 0.0
49.150000000000006 0.0
49.25 0.0
49.35 0.0
49.45 0.0
49.550000000000004 0.0
49.650000000000006 0.0
49.75 0.0
49.85 0.0
49.95 0.0
50.050000000000004 0.0
50.150000000000006 0.0
50.25 0.0
50.35 0.0
50.45 0.0
50.550000000000004 0.0
50.650000000000006 0.0
50.75 0.0
50.85 0.0
50.95 0.0
51.050000000000004 0.0
51.150000000000006 0.0
51.25 0.0
51.35 0.0
51.45 0.0
51.550000000000004 0.0
51.650000000000006 0.0
51.75 0.0
51.85 0.0
51.95 0.0
52.050000000000004 0.0
52.150000000000006 0.0
52.25 0.0
52.35 0.0
52.45 0.0
52.550000000000004 0.0
