R Rg
0.05 0.0
0.15000000000000002 0.0
0.25 0.0
0.35000000000000003 0.0
0.45 0.0
0.55 0.0
0.65 0.0
0.75 0.0
0.8500000000000001 0.0
0.9500000000000001 0.0
1.05 0.0
1.1500000000000001 0.0
1.25 0.0
1.35 0.0
1.4500000000000002 0.0
1.55 0.0
1.6500000000000001 0.0
1.75 0.0
1.85 0.0
1.9500000000000002 0.0
2.0500000000000003 0.0
2.15 0.0
2.25 0.0
2.35 0.0
2.45 0.0
2.5500000000000003 0.0
2.6500000000000004 0.0
2.75 0.0
2.85 0.0
2.95 0.0
3.0500000000000003 0.0
3.1500000000000004 0.0
3.25 0.0
3.35 0.0
3.45 0.0
3.5500000000000003 0.0
3.6500000000000004 0.0
3.75 0.0
3.85 0.0
3.95 0.0
4.05 0.0
4.15 0.0
4.25 0.0
4.3500000000000005 0.0
4.45 0.0
4.55 0.0
4.65 0.0
4.75 0.0
4.8500000000000005 0.0
4.95 0.0
5.050000000000001 0.0
5.15 0.0
5.25 0.0
5.3500000000000005 0.0
5.45 0.0
5.550000000000001 0.0
5.65 0.0
5.75 0.0
5.8500000000000005 0.0
5.95 0.0
6.050000000000001 0.0
6.15 0.0
6.25 0.0
6.3500000000000005 0.0
6.45 0.0
6.550000000000001 0.0
6.65 0.0
6.75 0.0
6.8500000000000005 0.0
6.95 0.0
7.050000000000001 0.0
7.15 0.0
7.25 0.0
7.3500000000000005 0.0
7.45 0.0
7.550000000000001 0.0
7.65 0.0
7.75 0.0
7.8500000000000005 0.0
7.95 0.0
8.05 0.0
8.15 0.0
8.25 0.0
8.35 0.0
8.450000000000001 0.0
8.55 0.0
8.65 0.0
8.75 0.0
8.85 0.0
8.950000000000001 0.0
9.05 0.0
9.15 0.0
9.25 0.0
9.35 0.0
9.450000000000001 0.0
9.55 0.0
9.65 0.0
9.75 0.0
9.850000000000001 0.0
9.950000000000001 0.0
10.05 0.0
10.15 0.0
10.25 0.0
10.350000000000001 0.0
10.450000000000001 0.0
10.55 0.0
10.65 0.0
10.75 0.0
10.850000000000001 0.0
10.950000000000001 0.0
11.05 0.0
11.15 0.0
11.25 0.0
11.350000000000001 0.0
11.450000000000001 0.0
11.55 0.0
11.65 0.0
11.75 0.0
11.850000000000001 0.0
11.950000000000001 0.0
12.05 0.0
12.15 0.0
12.25 0.0
12.350000000000001 0.0
12.450000000000001 0.0
12.55 0.0
12.65 0.0
12.75 0.0
12.850000000000001 0.0
12.950000000000001 0.0
13.05 0.0
13.15 0.0
13.25 0.0
13.350000000000001 0.0
13.450000000000001 0.0
13.55 0.0
13.65 0.0
13.75 0.0
13.850000000000001 0.0
13.950000000000001 0.0
14.05 0.0
14.15 0.0
14.25 0.0
14.350000000000001 0.0
14.450000000000001 0.0
14.55 0.0
14.65 0.0
14.75 0.0
14.850000000000001 0.0
14.950000000000001 0.0
15.05 0.0
15.15 0.0
15.25 0.0
15.350000000000001 0.0
15.450000000000001 0.0
15.55 0.0
15.65 0.0
15.75 0.0
15.850000000000001 0.0
15.950000000000001 0.0
16.05 0.0
16.150000000000002 0.0
16.25 0.0
16.35 0.0
16.45 0.0
16.55 0.0
16.650000000000002 0.0
16.75 0.0
16.85 0.0
16.95 0.0
17.05 0.0
17.150000000000002 0.0
17.25 0.0
17.35 0.0
17.45 0.0
17.55 0.0
17.650000000000002 0.0
17.75 0.0
17.85 0.0
17.95 0.0
18.05 0.0
18.150000000000002 0.0
18.25 0.0
18.35 0.0
18.45 0.0
18.55 0.0
18.650000000000002 0.0
18.75 0.0
18.85 0.0
18.95 0.0
19.05 0.0
19.150000000000002 0.0
19.25 0.0
19.35 0.0
19.450000000000003 0.0
19.55 0.0
19.650000000000002 0.0
19.75 0.0
19.85 0.0
19.950000000000003 0.0
20.05 0.0
20.150000000000002 0.0
20.25 0.0
20.35 0.0
20.450000000000003 0.0
20.55 0.0
20.650000000000002 0.0
20.75 0.0
20.85 0.0
20.950000000000003 0.0
21.05 0.0
21.150000000000002 0.0
21.25 0.0
21.35 0.0
21.450000000000003 0.0
21.55 0.0
21.650000000000002 0.0
21.75 0.0
21.85 0.0
21.950000000000003 0.0
22.05 0.0
22.150000000000002 0.0
22.25 0.0
22.35 0.0
22.450000000000003 0.0
22.55 0.0
22.650000000000002 0.0
22.75 0.0
22.85 0.0
22.950000000000003 0.0
23.05 0.0
23.150000000000002 0.0
23.25 0.0
23.35 0.0
23.450000000000003 0.0
23.55 0.0
23.650000000000002 0.0
23.75 0.0
23.85 0.0
23.950000000000003 0.0
24.05 0.0
24.150000000000002 0.0
24.25 0.0
24.35 0.0
24.450000000000003 0.0
24.55 0.0
24.650000000000002 0.0
24.75 0.0
24.85 0.0
24.950000000000003 0.0
25.05 0.0
25.150000000000002 0.0
25.25 0.0
25.35 0.0
25.450000000000003 0.0
25.55 0.0
25.650000000000002 0.0
25.75 0.0
25.85 0.0
25.950000000000003 0.0
26.05 0.0
26.150000000000002 0.0
26.25 0.0
26.35 0.0
26.450000000000003 0.0
26.55 0.0
26.650000000000002 0.0
26.75 0.0
26.85 0.0
26.950000000000003 0.0
27.05 0.0
27.150000000000002 0.0
27.25 0.0
27.35 0.0
27.450000000000003 0.0
27.55 0.0
27.650000000000002 0.0
27.75 0.0
27.85 0.0
27.950000000000003 0.0
28.05 0.0
28.150000000000002 0.0
28.25 0.0
28.35 0.0
28.450000000000003 0.0
28.55 0.0
28.650000000000002 0.0
28.75 0.0
28.85 0.0
28.950000000000003 0.0
29.05 0.0
29.150000000000002 0.0
29.25 0.0
29.35 0.0
29.450000000000003 0.0
29.55 0.0
29.650000000000002 0.0
29.75 0.0
29.85 0.0
29.950000000000003 0.0
30.05 0.0
30.150000000000002 0.0
30.25 0.0
30.35 0.0
30.450000000000003 0.0
30.55 0.0
30.650000000000002 0.0
30.75 0.0
30.85 0.0
30.950000000000003 0.0
31.05 0.0
31.150000000000002 0.0
31.25 0.0
31.35 0.0
31.450000000000003 0.0
31.55 0.0
31.650000000000002 0.0
31.75 0.0
31.85 0.0
31.950000000000003 0.0
32.050000000000004 0.0
32.15 0.0
32.25 0.0
32.35 0.0
32.45 0.0
32.550000000000004 0.0
32.65 0.0
32.75 0.0
32.85 0.0
32.95 0.0
33.050000000000004 0.0
33.15 0.0
33.25 0.0
33.35 0.0
33.45 0.0
33.550000000000004 0.0
33.65 0.0
33.75 0.0
33.85 0.0
33.95 0.0
34.050000000000004 0.0
34.15 0.0
34.25 0.0
34.35 0.0
34.45 0.0
34.550000000000004 0.0
34.65 0.0
34.75 0.0
34.85 0.0
34.95 0.0
35.050000000000004 0.0
35.15 0.0
35.25 0.0
35.35 0.0
35.45 0.0
35.550000000000004 0.0
35.65 0.0
35.75 0.0
35.85 0.027610089020751665
35.95 0.027456700032920913
36.050000000000004 0.0
36.15 0.0
36.25 0.08102623748304058
36.35 0.05375874490286863
36.45 0.18710667484095608
36.550000000000004 0.29219450061639796
36.65 0.34367202774517436
36.75 0.841038604096574
36.85 0.9673676973988374
36.95 1.4299983044635542
37.050000000000004 1.3707684733305403
37.15 2.0063771703798086
37.25 3.0444505853323904
37.35 3.5880267115083955
37.45 4.378449989344518
37.550000000000004 5.613652687322012
37.65 5.934438260089837
37.75 8.019776699698891
37.85 7.730472931189409
37.95 9.75993152362573
38.050000000000004 9.684038145627245
38.15 11.31657023898234
38.25 13.53772586294642
38.35 13.516020399399517
38.45 16.470814343839677
38.550000000000004 17.746515552909578
38.650000000000006 19.009301267440435
38.75 21.346715759442414
38.85 22.199492585022128
38.95 24.800209337252927
39.050000000000004 27.39578585062791
39.150000000000006 29.827386320955245
39.25 30.298013759369386
39.35 31.473429718530795
39.45 34.00444488571255
39.550000000000004 33.87922767936024
39.650000000000006 37.38894774526539
39.75 38.750904904647896
39.85 40.32243210403286
39.95 41.03249792039563
40.050000000000004 40.96006638030933
40.150000000000006 42.89263447157131
40.25 42.37178136262862
40.35 43.29603424176911
40.45 44.947184729618066
40.550000000000004 44.85719835647623
40.650000000000006 45.75261783785422
40.75 45.74240155763014
40.85 44.94259447647098
40.95 45.02088696234831
41.050000000000004 45.939861521971686
41.150000000000006 47.70603776606393
41.25 44.617922999013146
41.35 46.20949643901919
41.45 44.82914556529737
41.550000000000004 42.926207523143425
41.650000000000006 43.08934370913162
41.75 42.68030676940746
41.85 41.38232277448207
41.95 38.90562054169337
42.050000000000004 39.18192365297507
42.150000000000006 37.758058342952836
42.25 35.84978221794481
42.35 33.70238579033565
42.45 31.316141473278513
42.550000000000004 30.28875024775676
42.650000000000006 29.75538529511062
42.75 28.95595093808069
42.85 26.15430824438426
42.95 25.704144934361537
43.050000000000004 22.425576438885976
43.150000000000006 20.435306893908812
43.25 20.795134264526848
43.35 19.01807856962809
43.45 17.502618851064497
43.550000000000004 16.822896219294527
43.650000000000006 14.753620370248333
43.75 13.090807976299654
43.85 12.736315968021547
43.95 11.00660788175924
44.050000000000004 10.992669123135917
44.150000000000006 9.741416331389186
44.25 8.464635942398102
44.35 7.686780184640072
44.45 7.077938461174524
44.550000000000004 5.972353736631197
44.650000000000006 5.109206700634648
44.75 4.7141991190884465
44.85 4.357989534331785
44.95 3.249604421863682
45.050000000000004 3.1303859793290374
45.150000000000006 2.402501707676282
45.25 2.4441385418192203
45.35 1.6911089095631742
45.45 1.5462617242768355
45.550000000000004 1.1973565462113143
45.650000000000006 0.8346734128993784
45.75 0.9323321411674587
45.85 0.6752902917802128
45.95 0.6051546058873039
46.050000000000004 0.35138816681271323
46.150000000000006 0.28333213464602125
46.25 0.19906021497400708
46.35 0.24774682631107756
46.45 0.11510949734505774
46.550000000000004 0.0
46.650000000000006 0.06514772738725176
46.75 0.06491078687390645
46.85 0.0
46.95 0.04828123680282275
47.050000000000004 0.0
47.150000000000006 0.0
47.25 0.0
47.35 0.0
47.45 0.0
47.550000000000004 0.0
47.650000000000006 0.0
47.75 0.0
47.85 0.0
47.95 0.0
48.050000000000004 0.0
48.150000000000006 0.0
48.25 0.0
48.35 0.0
48.45 0.0
48.550000000000004 0.0
48.650000000000006 0.0
48.75 0.0
48.85 0.0
48.95 0.0
49.050000000000004 0.0
49.150000000000006 0.0
49.25 0.0
49.35 0.0
49.45 0.0
49.550000000000004 0.0
49.650000000000006 0.0
49.75 0.0
49.85 0.0
49.95 0.0
50.050000000000004 0.0
50.150000000000006 0.0
50.25 0.0
50.35 0.0
50.45 0.0
50.550000000000004 0.0
50.650000000000006 0.0
50.75 0.0
50.85 0.0
50.95 0.0
51.050000000000004 0.0
51.150000000000006 0.0
51.25 0.0
51.35 0.0
51.45 0.0
51.550000000000004 0.0
51.650000000000006 0.0
51.75 0.0
51.85 0.0
51.95 0.0
52.050000000000004 0.0
52.150000000000006 0.0
52.25 0.0
52.35 0.0
52.45 0.0
