R Rg
0.05 0.0
0.15000000000000002 0.0
0.25 0.0
0.35000000000000003 0.0
0.45 0.0
0.55 0.0
0.65 0.0
0.75 0.0
0.8500000000000001 0.0
0.9500000000000001 0.0
1.05 0.0
1.1500000000000001 0.0
1.25 0.0
1.35 0.0
1.4500000000000002 0.0
1.55 0.0
1.6500000000000001 0.0
1.75 0.0
1.85 0.0
1.9500000000000002 0.0
2.0500000000000003 0.0
2.15 0.0
2.25 0.0
2.35 0.0
2.45 0.0
2.5500000000000003 0.0
2.6500000000000004 0.0
2.75 0.0
2.85 0.0
2.95 0.0
3.0500000000000003 0.0
3.1500000000000004 11.01304233142988
3.25 6.8960490939552335
3.35 0.0
3.45 6.120870650547315
3.5500000000000003 0.0
3.6500000000000004 8.202718904879251
3.75 2.589900400420022
3.85 4.916374209234101
3.95 9.33860819231555
4.05 11.101217499884056
4.15 16.918842368161577
4.25 8.066806596831336
4.3500000000000005 23.105503607609958
4.45 14.71284636305504
4.55 12.31703129559554
4.65 13.470738164669768
4.75 24.221127831860223
4.8500000000000005 18.584933199284016
4.95 28.254098634231454
5.050000000000001 31.426336418395145
5.15 39.833789452478086
5.25 39.66669729745746
5.3500000000000005 40.74148725471038
5.45 40.48974462164438
5.550000000000001 46.12519999414991
5.65 46.79511836845912
5.75 63.919591616958876
5.8500000000000005 71.34412639338454
5.95 86.46403236913342
6.050000000000001 118.47241129655266
6.15 136.80667355601304
6.25 140.85864241587748
6.3500000000000005 147.29944090180672
6.45 165.5591818905588
6.550000000000001 186.867596309004
6.65 209.3105881283264
6.75 223.15235759691956
6.8500000000000005 272.6237827906608
6.95 272.38647073636093
7.050000000000001 359.27410941947693
7.15 344.9991151786003
7.25 402.1296810686397
7.3500000000000005 422.9457324240651
7.45 462.23151220352304
7.550000000000001 472.46850488342704
7.65 511.8866415671128
7.75 552.1418680869746
7.8500000000000005 580.1769714260963
7.95 593.9245293290867
8.05 652.3282386868356
8.15 672.6535895681294
8.25 671.968456861733
8.35 712.9513077147305
8.450000000000001 775.8011147801346
8.55 773.6829882791737
8.65 778.8169582963523
8.75 826.7814252640819
8.85 816.594878468489
8.950000000000001 826.208957025336
9.05 859.1960477710998
9.15 860.1203105135655
9.25 855.6854070744411
9.35 835.3751287932473
9.450000000000001 845.9311724238643
9.55 850.7211814447548
9.65 835.1493429375424
9.75 843.3952308631775
9.850000000000001 852.28688095522
9.950000000000001 800.971805646766
10.05 764.1908407224324
10.15 806.8674072024197
10.25 733.6063297875753
10.350000000000001 737.8911988000547
10.450000000000001 698.4722074870593
10.55 672.1943774440701
10.65 648.7109347505348
10.75 649.0031037850814
10.850000000000001 607.9924224351347
10.950000000000001 571.6953382688515
11.05 529.4442259063378
11.15 530.8558478663001
11.25 482.32032298904335
11.350000000000001 456.86410375667526
11.450000000000001 428.0646579147162
11.55 391.4657701452466
11.65 346.1132946589454
11.75 341.8205014354382
11.850000000000001 326.47639823571615
11.950000000000001 291.1620963386078
12.05 259.25762651061535
12.15 244.88123459845252
12.25 217.83071993106134
12.350000000000001 194.95185188616244
12.450000000000001 183.37163465561844
12.55 162.88848545978368
12.65 144.14907170741282
12.75 136.28645373923467
12.850000000000001 115.42391215190347
12.950000000000001 113.64207058424415
13.05 102.49535906841447
13.15 82.3894480630381
13.25 74.09453238386527
13.350000000000001 70.33387725425939
13.450000000000001 59.01668882094367
13.55 52.792168193427926
13.65 54.56618459195382
13.75 46.44673992908554
13.850000000000001 37.990317525124055
13.950000000000001 32.95546440817014
14.05 30.08943038790634
14.15 25.840302400058167
14.25 23.148988816920934
14.350000000000001 17.694046654990313
14.450000000000001 18.67144051691682
14.55 17.55642666186117
14.65 13.07168762123507
14.75 15.405795225571804
14.850000000000001 9.4156411919464
14.950000000000001 9.455794727969915
15.05 5.789561094271801
15.15 6.350634986455019
15.25 5.169733136339842
15.350000000000001 5.8752903196747726
15.450000000000001 2.594358056055601
15.55 3.7661314332997735
15.65 3.1243511339898298
15.75 3.083745940373733
15.850000000000001 1.4500908994243682
15.950000000000001 2.147492702600237
16.05 2.121886748935219
16.150000000000002 1.6759227549228277
16.25 1.5173209982865137
16.35 0.9537062364574028
16.45 0.40371294003591435
16.55 0.26599305654282224
16.650000000000002 0.7884390573164782
16.75 0.38963092389091974
16.85 0.3849433568468895
16.95 0.0
17.05 0.1253796438750309
17.150000000000002 0.3716600009649863
17.25 0.12226126428988322
17.35 0.2418343656977875
17.45 0.0
17.55 0.0
17.650000000000002 0.0
17.75 0.0
17.85 0.0
17.95 0.0
18.05 0.0
18.150000000000002 0.0
18.25 0.0
18.35 0.0
18.45 0.0
18.55 0.0
18.650000000000002 0.0
18.75 0.0
18.85 0.0
18.95 0.0
19.05 0.0
19.150000000000002 0.0
19.25 0.0
19.35 0.0
19.450000000000003 0.0
19.55 0.0
19.650000000000002 0.0
19.75 0.0
19.85 0.0
19.950000000000003 0.0
20.05 0.0
20.150000000000002 0.0
20.25 0.0
20.35 0.0
20.450000000000003 0.0
20.55 0.0
20.650000000000002 0.0
20.75 0.0
20.85 0.0
20.950000000000003 0.0
21.05 0.0
21.150000000000002 0.0
21.25 0.0
21.35 0.0
21.450000000000003 0.0
21.55 0.0
21.650000000000002 0.0
21.75 0.0
21.85 0.0
21.950000000000003 0.0
22.05 0.0
22.150000000000002 0.0
22.25 0.0
22.35 0.0
22.450000000000003 0.0
22.55 0.0
22.650000000000002 0.0
22.75 0.0
22.85 0.0
22.950000000000003 0.0
23.05 0.0
23.150000000000002 0.0
23.25 0.0
23.35 0.0
23.450000000000003 0.0
23.55 0.0
23.650000000000002 0.0
23.75 0.0
23.85 0.0
23.950000000000003 0.0
24.05 0.0
24.150000000000002 0.0
24.25 0.0
24.35 0.0
24.450000000000003 0.0
24.55 0.0
24.650000000000002 0.0
24.75 0.0
24.85 0.0
24.950000000000003 0.0
25.05 0.0
25.150000000000002 0.0
25.25 0.0
25.35 0.0
25.450000000000003 0.0
25.55 0.0
25.650000000000002 0.0
25.75 0.0
25.85 0.0
25.950000000000003 0.0
26.05 0.0
26.150000000000002 0.0
26.25 0.0
26.35 0.0
26.450000000000003 0.0
26.55 0.0
26.650000000000002 0.0
26.75 0.0
26.85 0.0
26.950000000000003 0.0
27.05 0.0
27.150000000000002 0.0
27.25 0.0
27.35 0.0
27.450000000000003 0.0
27.55 0.0
27.650000000000002 0.0
27.75 0.0
27.85 0.0
27.950000000000003 0.0
28.05 0.0
28.150000000000002 0.0
28.25 0.0
28.35 0.0
28.450000000000003 0.0
28.55 0.0
28.650000000000002 0.0
28.75 0.0
28.85 0.0
28.950000000000003 0.0
29.05 0.0
29.150000000000002 0.0
29.25 0.0
29.35 0.0
29.450000000000003 0.0
29.55 0.0
29.650000000000002 0.0
29.75 0.0
29.85 0.0
29.950000000000003 0.0
30.05 0.0
30.150000000000002 0.0
30.25 0.0
30.35 0.0
30.450000000000003 0.0
30.55 0.0
30.650000000000002 0.0
30.75 0.0
30.85 0.0
30.950000000000003 0.0
31.05 0.0
31.150000000000002 0.0
31.25 0.0
31.35 0.0
31.450000000000003 0.0
31.55 0.0
31.650000000000002 0.0
31.75 0.0
31.85 0.0
31.950000000000003 0.0
32.050000000000004 0.0
32.15 0.0
32.25 0.0
32.35 0.0
32.45 0.0
32.550000000000004 0.0
32.65 0.0
32.75 0.0
32.85 0.0
32.95 0.0
33.050000000000004 0.0
33.15 0.0
33.25 0.0
33.35 0.0
33.45 0.0
33.550000000000004 0.0
33.65 0.0
33.75 0.0
33.85 0.0
33.95 0.0
34.050000000000004 0.0
34.15 0.0
34.25 0.0
34.35 0.0
34.45 0.0
34.550000000000004 0.0
34.65 0.0
34.75 0.0
34.85 0.0
34.95 0.0
35.050000000000004 0.0
35.15 0.0
35.25 0.0
35.35 0.0
35.45 0.0
35.550000000000004 0.0
35.65 0.0
35.75 0.0
35.85 0.0
35.95 0.0
36.050000000000004 0.0
36.15 0.0
36.25 0.0
36.35 0.0
36.45 0.0
36.550000000000004 0.0
36.65 0.0
36.75 0.0
36.85 0.0
36.95 0.0
37.050000000000004 0.0
37.15 0.0
37.25 0.0
37.35 0.0
37.45 0.0
37.550000000000004 0.0
37.65 0.0
37.75 0.0
37.85 0.0
37.95 0.0
38.050000000000004 0.0
38.15 0.0
38.25 0.0
38.35 0.0
38.45 0.0
38.550000000000004 0.0
38.650000000000006 0.0
38.75 0.0
38.85 0.0
38.95 0.0
39.050000000000004 0.0
39.150000000000006 0.0
39.25 0.0
39.35 0.0
39.45 0.0
39.550000000000004 0.0
39.650000000000006 0.0
39.75 0.0
39.85 0.0
39.95 0.0
40.050000000000004 0.0
40.150000000000006 0.0
40.25 0.0
40.35 0.0
40.45 0.0
40.550000000000004 0.0
40.650000000000006 0.0
40.75 0.0
40.85 0.0
40.95 0.0
41.050000000000004 0.0
41.150000000000006 0.0
41.25 0.0
41.35 0.0
41.45 0.0
41.550000000000004 0.0
41.650000000000006 0.0
41.75 0.0
41.85 0.0
41.95 0.0
42.050000000000004 0.0
42.150000000000006 0.0
42.25 0.0
42.35 0.0
42.45 0.0
42.550000000000004 0.0
42.650000000000006 0.0
42.75 0.0
42.85 0.0
42.95 0.0
43.050000000000004 0.0
43.150000000000006 0.0
43.25 0.0
43.35 0.0
43.45 0.0
43.550000000000004 0.0
43.650000000000006 0.0
43.75 0.0
43.85 0.0
43.95 0.0
44.050000000000004 0.0
44.150000000000006 0.0
44.25 0.0
44.35 0.0
44.45 0.0
44.550000000000004 0.0
44.650000000000006 0.0
44.75 0.0
44.85 0.0
44.95 0.0
45.050000000000004 0.0
45.150000000000006 0.0
45.25 0.0
45.35 0.0
45.45 0.0
45.550000000000004 0.0
45.650000000000006 0.0
45.75 0.0
45.85 0.0
45.95 0.0
46.050000000000004 0.0
46.150000000000006 0.0
46.25 0.0
46.35 0.0
46.45 0.0
46.550000000000004 0.0
46.650000000000006 0.0
46.75 0.0
46.85 0.0
46.95 0.0
47.050000000000004 0.0
47.150000000000006 0.0
47.25 0.0
47.35 0.0
47.45 0.0
47.550000000000004 0.0
47.650000000000006 0.0
47.75 0.0
47.85 0.0
47.95 0.0
48.050000000000004 0.0
48.150000000000006 0.0
48.25 0.0
48.35 0.0
48.45 0.0
48.550000000000004 0.0
48.650000000000006 0.0
48.75 0.0
48.85 0.0
48.95 0.0
49.050000000000004 0.0
49.150000000000006 0.0
49.25 0.0
49.35 0.0
49.45 0.0
49.550000000000004 0.0
49.650000000000006 0.0
49.75 0.0
49.85 0.0
49.95 0.0
50.050000000000004 0.0
50.150000000000006 0.0
50.25 0.0
50.35 0.0
50.45 0.0
50.550000000000004 0.0
50.650000000000006 0.0
50.75 0.0
50.85 0.0
50.95 0.0
51.050000000000004 0.0
51.150000000000006 0.0
51.25 0.0
51.35 0.0
